GaiaDR3;Cluster;Pmemb;Note;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;Plx;e_Plx;Gmag;BPmag;RPmag;Gmagcor;(G-RP)cor;_RA.icrs;_DE.icrs
5963610198448538880; UBC_551; 0.97;  N;256.7466;-44.2324;-2.077; 0.142; -5.574; 0.105; 0.622; 0.102;17.477;18.533;16.110;17.534; 1.382;256.7466;-44.2324
5965337874799315456; UBC_551; 0.61;  N;256.7471;-43.6015;-2.351; 0.206; -5.204; 0.149; 0.458; 0.176;18.299;19.379;17.204;18.359; 1.111;256.7471;-43.6015
5965111478496440704; UBC_551; 0.99;  N;256.7473;-44.1962;-2.149; 0.034; -5.492; 0.027; 0.533; 0.027;15.056;16.181;14.002;15.130; 1.073;256.7473;-44.1962
5965308943891679488; UBC_551; 0.94;  N;256.7491;-43.8952;-2.230; 0.132; -5.312; 0.102; 0.568; 0.100;17.415;18.289;16.365;17.490; 1.068;256.7491;-43.8952
5963609300778435968; UBC_551; 0.80;  N;256.7506;-44.3322;-2.079; 0.070; -5.843; 0.057; 0.499; 0.057;16.569;17.732;15.506;16.611; 1.074;256.7506;-44.3322
5965349793324434432; UBC_551; 0.65;  N;256.7524;-43.3880;-2.063; 0.270; -5.258; 0.198; 0.459; 0.184;18.462;19.957;17.309;18.447; 1.149;256.7524;-43.3880
5965444389993894528; UBC_551; 0.60;  N;256.7534;-43.2843;-2.062; 0.045; -5.568; 0.036; 0.438; 0.038;15.560;16.573;14.480;15.543; 1.076;256.7534;-43.2843
5963561476349045376; UBC_551; 0.83;  N;256.7597;-44.9748;-2.110; 0.107; -5.277; 0.080; 0.491; 0.079;16.961;17.956;15.983;17.021; 0.993;256.7597;-44.9748
5963606831207751424; UBC_551; 0.75;  N;256.7643;-44.3905;-1.831; 0.122; -5.471; 0.101; 0.631; 0.097;17.567;19.016;16.422;17.625; 1.160;256.7643;-44.3905
5965308011883649024; UBC_551; 0.97;  N;256.7650;-43.9724;-2.258; 0.094; -5.384; 0.073; 0.580; 0.073;17.081;18.023;16.086;17.149; 1.013;256.7650;-43.9724
5965311138621132928; UBC_551; 0.87;  N;256.7667;-43.7916;-1.997; 0.232; -5.729; 0.160; 0.504; 0.168;18.203;19.326;17.160;18.280; 1.063;256.7667;-43.7916
5963609889224521216; UBC_551; 0.97;  N;256.7687;-44.2744;-2.283; 0.035; -5.634; 0.027; 0.560; 0.028;15.034;16.197;13.968;15.086; 1.079;256.7687;-44.2744
5963609270749210752; UBC_551; 0.99;  N;256.7699;-44.3252;-2.160; 0.060; -5.541; 0.048; 0.543; 0.046;16.214;17.291;15.154;16.265; 1.073;256.7699;-44.3252
5965350446160283136; UBC_551; 0.94;  N;256.7715;-43.3251;-2.133; 0.297; -5.563; 0.217; 0.487; 0.231;18.780;20.653;17.355;18.765; 1.421;256.7715;-43.3251
5965113741922185344; UBC_551; 0.96;  N;256.7718;-44.1022;-2.302; 0.126; -5.329; 0.102; 0.551; 0.095;17.553;18.814;16.462;17.635; 1.112;256.7718;-44.1022
5963606448918785152; UBC_551; 0.88;  N;256.7722;-44.4167;-1.960; 0.183; -5.332; 0.160; 0.623; 0.163;18.418;19.798;17.292;18.477; 1.142;256.7722;-44.4167
5965344330132850560; UBC_551; 0.69;  N;256.7727;-43.5282;-2.152; 0.192; -5.333; 0.139; 0.434; 0.154;18.101;19.100;16.958;18.126; 1.149;256.7727;-43.5282
5965112028252259456; UBC_551; 0.96;  N;256.7762;-44.1568;-2.293; 0.112; -5.349; 0.088; 0.577; 0.087;17.252;18.502;16.179;17.320; 1.090;256.7762;-44.1568
5965113643160381952; UBC_551; 0.95;  N;256.7773;-44.1128;-2.241; 0.070; -5.600; 0.059; 0.473; 0.055;16.608;17.696;15.564;16.690; 1.065;256.7773;-44.1128
5965111237978261632; UBC_551; 0.89;  N;256.7774;-44.2285;-2.230; 0.195; -5.545; 0.161; 0.430; 0.156;18.432;19.653;17.296;18.489; 1.151;256.7774;-44.2285
5965111237978260608; UBC_551; 0.94;  N;256.7795;-44.2303;-2.286; 0.064; -5.462; 0.051; 0.458; 0.051;15.947;16.895;14.972;16.004; 0.989;256.7795;-44.2303
5965111237978262272; UBC_551; 0.74;  N;256.7797;-44.2252;-2.532; 0.127; -5.464; 0.100; 0.565; 0.095;17.569;18.648;16.492;17.626; 1.092;256.7797;-44.2252
5965310249583303680; UBC_551; 0.90;  N;256.7801;-43.8800;-2.213; 0.124; -5.553; 0.098; 0.452; 0.101;17.460;18.480;16.430;17.535; 1.049;256.7801;-43.8800
5965111787721486976; UBC_551; 0.99;  N;256.7812;-44.1732;-2.282; 0.072; -5.443; 0.052; 0.534; 0.050;16.205;17.328;15.134;16.278; 1.090;256.7812;-44.1732
5963609403857691904; UBC_551; 0.90;  N;256.7822;-44.3095;-1.897; 0.160; -5.404; 0.134; 0.525; 0.135;18.153;19.298;17.125;18.206; 1.042;256.7822;-44.3095
5965336947086226048; UBC_551; 0.92;  N;256.7839;-43.6382;-2.227; 0.154; -5.468; 0.110; 0.462; 0.131;17.683;18.717;16.663;17.657; 1.013;256.7839;-43.6382
5965113643160376832; UBC_551; 0.98;  N;256.7839;-44.1195;-2.244; 0.037; -5.563; 0.030; 0.513; 0.029;15.238;16.513;14.123;15.319; 1.136;256.7839;-44.1195
5965111272338002816; UBC_551; 0.99;  N;256.7842;-44.2157;-2.208; 0.052; -5.607; 0.040; 0.542; 0.041;15.800;16.730;14.843;15.857; 0.972;256.7842;-44.2157
5963570719119089792; UBC_551; 0.78;  N;256.7846;-44.7101;-2.051; 0.123; -5.233; 0.096; 0.485; 0.094;17.396;18.544;16.358;17.450; 1.052;256.7846;-44.7101
5963609820505042432; UBC_551; 0.99;  N;256.7846;-44.2725;-2.193; 0.034; -5.488; 0.028; 0.532; 0.028;14.969;15.996;13.938;15.036; 1.049;256.7846;-44.2725
5963594319931887232; UBC_551; 0.92;  N;256.7857;-44.6721;-2.237; 0.141; -5.413; 0.115; 0.496; 0.112;17.716;18.741;16.735;17.736; 0.985;256.7857;-44.6721
5965111822094214656; UBC_551; 0.91;  N;256.7879;-44.1666;-2.344; 0.055; -5.551; 0.044; 0.462; 0.044;16.000;17.076;14.958;16.060; 1.057;256.7879;-44.1666
5965114429116218368; UBC_551; 0.88;  N;256.7919;-44.0270;-2.307; 0.043; -5.285; 0.035; 0.493; 0.034;15.565;16.581;14.558;15.640; 1.026;256.7919;-44.0270
5963606036602259072; UBC_551; 0.76;  N;256.7952;-44.4559;-1.965; 0.066; -5.283; 0.053; 0.568; 0.056;16.503;17.643;15.433;16.586; 1.092;256.7952;-44.4559
5965113471361685632; UBC_551; 0.99;  N;256.7997;-44.1081;-2.106; 0.034; -5.513; 0.028; 0.533; 0.027;15.012;15.978;14.033;15.094; 1.001;256.7997;-44.1081
5963567588054315904; UBC_551; 0.70;PBS;256.8013;-44.9088;-1.891; 0.029; -5.651; 0.022; 0.510; 0.022;14.273;14.933;13.463;14.333; 0.825;256.8013;-44.9088
5965347323743549568; UBC_551; 0.53;  N;256.8022;-43.3573;-2.035; 0.144; -5.201; 0.108; 0.440; 0.108;17.505;18.978;16.294;17.490; 1.206;256.8022;-43.3573
5965113604482469120; UBC_551; 0.98;  N;256.8033;-44.0842;-2.265; 0.114; -5.454; 0.092; 0.577; 0.086;17.335;18.482;16.295;17.414; 1.060;256.8033;-44.0842
5965113471361682304; UBC_551; 0.97;  N;256.8038;-44.1124;-2.291; 0.059; -5.592; 0.048; 0.581; 0.046;16.126;17.157;15.054;16.208; 1.094;256.8038;-44.1124
5965111203604581888; UBC_551; 0.98;  N;256.8049;-44.2279;-2.002; 0.154; -5.516; 0.124; 0.572; 0.118;17.862;19.025;16.804;17.925; 1.074;256.8049;-44.2279
5965110409027451520; UBC_551; 0.92;  N;256.8049;-44.2445;-2.147; 0.147; -5.414; 0.131; 0.444; 0.127;17.733;18.776;16.641;17.790; 1.107;256.8049;-44.2445
5965111856453950208; UBC_551; 0.99;  N;256.8055;-44.1585;-2.139; 0.059; -5.452; 0.048; 0.493; 0.044;15.975;16.987;14.966;16.048; 1.027;256.8055;-44.1585
5965114360396360704; UBC_551; 0.54;  N;256.8059;-44.0287;-1.777; 0.303; -5.652; 0.241; 0.550; 0.243;18.869;20.040;17.858;18.945; 1.030;256.8059;-44.0287
5965111714697683712; UBC_551; 0.98;  N;256.8059;-44.1872;-2.114; 0.060; -5.645; 0.049; 0.520; 0.050;16.147;17.290;15.091;16.213; 1.074;256.8059;-44.1872
5965113574440898304; UBC_551; 0.95;  N;256.8080;-44.1066;-1.988; 0.065; -5.428; 0.056; 0.480; 0.052;16.400;17.432;15.391;16.467; 1.027;256.8080;-44.1066
5965110443387341440; UBC_551; 0.97;  N;256.8083;-44.2409;-2.234; 0.113; -5.350; 0.091; 0.503; 0.088;17.326;18.415;16.295;17.369; 1.041;256.8083;-44.2409
5965110550783490560; UBC_551; 0.99; BS;256.8119;-44.2187;-2.043; 0.022; -5.504; 0.017; 0.546; 0.017;13.416;14.183;12.537;13.479; 0.895;256.8119;-44.2187
5963608957181056000; UBC_551; 0.99;  N;256.8123;-44.3170;-2.127; 0.061; -5.550; 0.047; 0.502; 0.049;16.041;17.009;15.032;16.093; 1.023;256.8123;-44.3170
5963608995871305856; UBC_551; 0.77;  N;256.8128;-44.2941;-2.446; 0.128; -5.553; 0.104; 0.591; 0.104;17.621;18.783;16.587;17.676; 1.049;256.8128;-44.2941
5965110447690324736; UBC_551; 0.99;  N;256.8130;-44.2418;-2.222; 0.071; -5.607; 0.058; 0.541; 0.062;16.494;17.507;15.448;16.552; 1.061;256.8130;-44.2418
5965113363964973184; UBC_551; 0.66;  N;256.8136;-44.1300;-1.852; 0.261; -5.667; 0.217; 0.482; 0.205;18.813;20.267;17.674;18.895; 1.160;256.8136;-44.1300
5963609202029745408; UBC_551; 0.96;  N;256.8154;-44.2705;-2.273; 0.137; -5.596; 0.108; 0.612; 0.108;17.582;18.709;16.545;17.648; 1.054;256.8154;-44.2705
5965111749057422720; UBC_551; 0.99;  N;256.8155;-44.1864;-2.122; 0.066; -5.462; 0.052; 0.505; 0.050;16.168;17.284;15.125;16.221; 1.057;256.8155;-44.1864
5965120270271750656; UBC_551; 0.99;  N;256.8159;-44.0098;-2.179; 0.058; -5.490; 0.048; 0.541; 0.047;16.185;17.091;15.241;16.242; 0.958;256.8159;-44.0098
5965113505721414016; UBC_551; 0.65;  N;256.8174;-44.1160;-1.883; 0.100; -5.742; 0.086; 0.563; 0.080;17.126;18.290;16.074;17.207; 1.073;256.8174;-44.1160
5963606723797854464; UBC_551; 0.82;  N;256.8210;-44.3825;-2.130; 0.226; -5.744; 0.206; 0.480; 0.198;18.666;19.992;17.557;18.724; 1.124;256.8210;-44.3825
5965120957466554368; UBC_551; 0.74;  N;256.8262;-43.9302;-2.352; 0.164; -5.407; 0.135; 0.633; 0.125;17.789;18.784;16.768;17.846; 1.035;256.8262;-43.9302
5965113501404094080; UBC_551; 0.98;  N;256.8275;-44.1139;-2.189; 0.060; -5.337; 0.048; 0.510; 0.047;16.191;17.301;15.149;16.267; 1.062;256.8275;-44.1139
5965111100526668416; UBC_551; 0.87;  N;256.8279;-44.1678;-1.915; 0.148; -5.394; 0.118; 0.463; 0.107;17.742;18.836;16.599;17.832; 1.166;256.8279;-44.1678
5963609098950518144; UBC_551; 0.99;  N;256.8310;-44.2898;-2.167; 0.089; -5.548; 0.069; 0.578; 0.068;16.799;17.880;15.780;16.851; 1.033;256.8310;-44.2898
5965110344625046144; UBC_551; 0.98;  N;256.8335;-44.2703;-2.245; 0.064; -5.374; 0.054; 0.533; 0.053;16.168;17.067;15.214;16.234; 0.971;256.8335;-44.2703
5963606517639160192; UBC_551; 0.96;  N;256.8352;-44.4317;-2.009; 0.197; -5.429; 0.161; 0.577; 0.164;18.425;19.607;17.354;18.492; 1.088;256.8352;-44.4317
5965110894380873472; UBC_551; 0.84;  N;256.8355;-44.2059;-2.008; 0.095; -5.264; 0.077; 0.472; 0.077;17.076;18.098;15.986;17.142; 1.107;256.8355;-44.2059
5965112608050891392; UBC_551; 0.99;  N;256.8363;-44.1534;-2.063; 0.075; -5.628; 0.060; 0.541; 0.057;16.656;17.733;15.609;16.738; 1.068;256.8363;-44.1534
5965120068431483136; UBC_551; 0.98;  N;256.8378;-44.0236;-2.122; 0.084; -5.481; 0.066; 0.609; 0.061;16.730;17.716;15.755;16.797; 0.992;256.8378;-44.0236
5965110374667773440; UBC_551; 0.82;  N;256.8411;-44.2622;-2.201; 0.161; -5.215; 0.136; 0.471; 0.138;18.108;19.290;17.079;18.175; 1.046;256.8411;-44.2622
5965110928740611072; UBC_551; 0.95;  N;256.8422;-44.2047;-2.035; 0.042; -5.343; 0.035; 0.584; 0.032;15.410;16.381;14.424;15.462; 0.999;256.8422;-44.2047
5965122611052645248; UBC_551; 0.90;  N;256.8423;-43.8814;-2.256; 0.128; -5.344; 0.096; 0.476; 0.089;17.208;18.223;16.182;17.249; 1.036;256.8423;-43.8814
5965113918038277632; UBC_551; 0.85;  N;256.8428;-44.0935;-2.455; 0.048; -5.530; 0.040; 0.551; 0.040;15.845;16.866;14.842;15.921; 1.022;256.8428;-44.0935
5965112749807156096; UBC_551; 0.95;  N;256.8446;-44.1218;-2.172; 0.031; -5.442; 0.025; 0.455; 0.023;14.658;15.703;13.637;14.754; 1.045;256.8446;-44.1218
5965113157806121344; UBC_551; 0.96;  N;256.8448;-44.0919;-2.096; 0.201; -5.656; 0.169; 0.494; 0.168;18.392;19.609;17.324;18.468; 1.087;256.8448;-44.0919
5965110172812390016; UBC_551; 0.98;  N;256.8451;-44.2644;-2.115; 0.090; -5.549; 0.070; 0.621; 0.072;16.963;18.037;15.926;17.030; 1.055;256.8451;-44.2644
5965114055477241984; UBC_551; 0.79;  N;256.8451;-44.0705;-1.846; 0.060; -5.620; 0.045; 0.502; 0.044;16.035;17.044;15.035;16.110; 1.019;256.8451;-44.0705
5965110928740972544; UBC_551; 0.99;  N;256.8452;-44.1956;-2.177; 0.071; -5.462; 0.057; 0.501; 0.056;16.565;17.582;15.564;16.631; 1.018;256.8452;-44.1956
5965110516423745536; UBC_551; 0.98;  N;256.8467;-44.2234;-2.112; 0.030; -5.648; 0.023; 0.579; 0.025;14.550;15.394;13.632;14.605; 0.932;256.8467;-44.2234
5965112608050889856; UBC_551; 0.99;  N;256.8479;-44.1588;-2.123; 0.040; -5.566; 0.033; 0.585; 0.031;15.269;16.368;14.214;15.350; 1.075;256.8479;-44.1588
5963608274316740480; UBC_551; 0.97;  N;256.8479;-44.3662;-2.034; 0.029; -5.526; 0.022; 0.494; 0.023;14.510;16.074;13.313;14.597; 1.219;256.8479;-44.3662
5965441057099190400; UBC_551; 0.93;  N;256.8503;-43.3324;-2.340; 0.282; -5.343; 0.219; 0.535; 0.213;18.688;19.803;17.704;18.673; 0.980;256.8503;-43.3324
5965146727270677504; UBC_551; 0.82;  N;256.8509;-43.7895;-2.391; 0.225; -5.340; 0.169; 0.534; 0.175;17.604;18.879;16.397;17.645; 1.217;256.8509;-43.7895
5965112779848727168; UBC_551; 0.99;  N;256.8512;-44.1203;-2.247; 0.044; -5.607; 0.035; 0.547; 0.033;15.528;16.473;14.557;15.624; 0.996;256.8512;-44.1203
5963608716661898368; UBC_551; 0.82;  N;256.8555;-44.3277;-2.116; 0.061; -5.723; 0.050; 0.471; 0.051;16.380;17.388;15.384;16.450; 1.014;256.8555;-44.3277
5963568962444849024; UBC_551; 0.96;  N;256.8557;-44.8227;-2.100; 0.213; -5.477; 0.158; 0.569; 0.149;17.679;18.507;16.584;17.748; 1.113;256.8557;-44.8227
5965112711128893696; UBC_551; 0.64;  N;256.8591;-44.1211;-1.933; 0.212; -5.765; 0.176; 0.477; 0.167;18.511;19.732;17.496;18.606; 1.039;256.8591;-44.1211
5965110305948307456; UBC_551; 0.97;  N;256.8592;-44.2367;-2.073; 0.190; -5.355; 0.137; 0.580; 0.112;17.523;18.666;16.491;17.578; 1.046;256.8592;-44.2367
5965110718265261952; UBC_551; 0.76;  N;256.8606;-44.2126;-2.413; 0.029; -5.648; 0.022; 0.541; 0.022;14.372;15.681;13.253;14.402; 1.126;256.8606;-44.2126
5965112543648687104; UBC_551; 0.99;  N;256.8617;-44.1720;-2.100; 0.070; -5.391; 0.058; 0.543; 0.054;16.332;17.309;15.337;16.425; 1.018;256.8617;-44.1720
5963603498313005440; UBC_551; 0.78;  N;256.8620;-44.4493;-2.261; 0.174; -5.779; 0.134; 0.550; 0.120;17.780;18.885;16.749;17.847; 1.048;256.8620;-44.4493
5965113192165603840; UBC_551; 0.91;  N;256.8629;-44.0929;-2.085; 0.101; -5.350; 0.078; 0.454; 0.078;17.061;18.167;16.014;17.137; 1.066;256.8629;-44.0929
5965113295245079680; UBC_551; 0.71;  N;256.8630;-44.0806;-2.082; 0.184; -5.215; 0.150; 0.594; 0.151;18.250;19.365;17.094;18.325; 1.175;256.8630;-44.0806
5965112539336782592; UBC_551; 0.99;  N;256.8633;-44.1721;-2.196; 0.078; -5.409; 0.065; 0.509; 0.061;16.631;17.639;15.604;16.724; 1.051;256.8633;-44.1721
5965120515108086400; UBC_551; 0.99;  N;256.8634;-43.9973;-2.041; 0.030; -5.533; 0.024; 0.529; 0.024;14.635;15.449;13.740;14.734; 0.920;256.8634;-43.9973
5965110718265263232; UBC_551; 0.97;  N;256.8638;-44.2107;-2.275; 0.104; -5.442; 0.083; 0.489; 0.082;17.094;18.164;16.074;17.125; 1.028;256.8638;-44.2107
5965113093404545024; UBC_551; 0.99;  N;256.8639;-44.1026;-2.177; 0.031; -5.629; 0.025; 0.569; 0.024;14.722;15.698;13.738;14.798; 1.003;256.8639;-44.1026
5965110821344483968; UBC_551; 0.99;  N;256.8642;-44.1965;-2.080; 0.052; -5.459; 0.044; 0.534; 0.041;15.660;16.415;14.568;15.719; 1.107;256.8642;-44.1965
5965112676770290688; UBC_551; 0.94;  N;256.8647;-44.1429;-1.873; 0.238; -5.511; 0.187; 0.574; 0.170;18.440;19.809;17.297;18.553; 1.172;256.8647;-44.1429
5963596828192337536; UBC_551; 0.69;  N;256.8647;-44.5288;-2.045; 0.133; -5.237; 0.108; 0.457; 0.107;17.614;18.717;16.616;17.643; 1.006;256.8647;-44.5288
5965113127764286848; UBC_551; 0.71;  N;256.8662;-44.0944;-2.379; 0.144; -5.648; 0.110; 0.454; 0.102;17.547;18.651;16.493;17.623; 1.074;256.8662;-44.0944
5963596695084685824; UBC_551; 0.83;  N;256.8666;-44.5580;-2.176; 0.028; -5.762; 0.023; 0.562; 0.023;14.841;15.744;13.897;14.870; 0.952;256.8666;-44.5580
5963608854101847040; UBC_551; 0.62;  N;256.8681;-44.2987;-1.820; 0.064; -5.318; 0.053; 0.523; 0.054;16.483;17.507;15.485;16.546; 1.014;256.8681;-44.2987
5965110860021492480; UBC_551; 0.55;  N;256.8687;-44.1863;-1.973; 0.146; -5.658; 0.122; 0.443; 0.106;17.674;18.800;16.611;17.766; 1.087;256.8687;-44.1863
5965110860021491328; UBC_551; 0.99;  N;256.8688;-44.1876;-2.206; 0.149; -5.428; 0.122; 0.531; 0.107;17.666;18.848;16.559;17.758; 1.131;256.8688;-44.1876
5965110722582520192; UBC_551; 0.99;  N;256.8698;-44.2163;-2.121; 0.039; -5.397; 0.031; 0.567; 0.031;15.218;16.107;14.278;15.248; 0.948;256.8698;-44.2163
5963608819742104064; UBC_551; 0.98;  N;256.8713;-44.3131;-2.195; 0.131; -5.494; 0.104; 0.617; 0.103;17.594;18.677;16.576;17.664; 1.036;256.8713;-44.3131
5965112578008432384; UBC_551; 0.98;  N;256.8715;-44.1560;-2.176; 0.027; -5.407; 0.022; 0.485; 0.021;14.364;15.818;13.196;14.457; 1.192;256.8715;-44.1560
5965149033692607872; UBC_551; 0.58;  N;256.8721;-43.6745;-1.868; 0.034; -5.574; 0.024; 0.480; 0.030;14.747;16.255;13.566;14.722; 1.174;256.8721;-43.6745
5963608824072580992; UBC_551; 0.89;  N;256.8722;-44.3183;-1.863; 0.111; -5.403; 0.086; 0.595; 0.088;17.249;18.353;16.213;17.323; 1.055;256.8722;-44.3183
5965110241545830400; UBC_551; 0.94;  N;256.8731;-44.2483;-1.942; 0.192; -5.413; 0.151; 0.631; 0.159;18.072;19.130;16.785;18.127; 1.302;256.8731;-44.2483
5965113230830565120; UBC_551; 0.64;  N;256.8761;-44.0826;-2.532; 0.127; -5.489; 0.097; 0.598; 0.093;17.306;18.285;16.287;17.382; 1.039;256.8761;-44.0826
5965110825661734912; UBC_551; 0.88;  N;256.8783;-44.2116;-2.273; 0.110; -5.514; 0.087; 0.415; 0.083;17.248;18.327;16.227;17.196; 1.008;256.8783;-44.2116
5965119896623154560; UBC_551; 0.90;  N;256.8809;-43.9804;-2.044; 0.050; -5.782; 0.042; 0.529; 0.037;15.455;16.298;14.449;15.555; 1.032;256.8809;-43.9804
5963605731696096768; UBC_551; 0.93;  N;256.8813;-44.3498;-2.195; 0.054; -5.649; 0.045; 0.481; 0.049;16.209;17.243;15.151;16.296; 1.080;256.8813;-44.3498
5963605903494958208; UBC_551; 0.90;  N;256.8818;-44.3062;-2.141; 0.052; -5.390; 0.041; 0.440; 0.042;15.895;16.923;14.885;15.965; 1.028;256.8818;-44.3062
5965112333172928640; UBC_551; 0.53;  N;256.8840;-44.1800;-1.735; 0.221; -5.606; 0.180; 0.568; 0.173;18.571;19.914;17.445;18.687; 1.157;256.8840;-44.1800
5965119308199329792; UBC_551; 0.93;  N;256.8872;-44.0272;-1.892; 0.208; -5.453; 0.162; 0.593; 0.164;18.326;19.516;17.260;18.418; 1.090;256.8872;-44.0272
5965112509288958592; UBC_551; 0.98;  N;256.8873;-44.1420;-2.088; 0.043; -5.669; 0.034; 0.540; 0.033;15.509;16.422;14.547;15.623; 0.991;256.8873;-44.1420
5965112264453497344; UBC_551; 0.99;  N;256.8877;-44.1899;-2.072; 0.075; -5.587; 0.059; 0.526; 0.059;16.532;17.571;15.490;16.636; 1.069;256.8877;-44.1899
5965110653863026048; UBC_551; 0.97;  N;256.8877;-44.2325;-2.246; 0.051; -5.328; 0.040; 0.510; 0.041;15.718;16.652;14.746;15.668; 0.959;256.8877;-44.2325
5965119789235688192; UBC_551; 0.86;  N;256.8900;-43.9973;-2.116; 0.156; -5.246; 0.120; 0.474; 0.109;17.477;18.724;16.405;17.569; 1.095;256.8900;-43.9973
5965112509289371520; UBC_551; 0.83;  N;256.8923;-44.1363;-1.921; 0.097; -5.301; 0.074; 0.528; 0.070;16.271;17.238;15.248;16.387; 1.053;256.8923;-44.1363
5963605693005484032; UBC_551; 0.66;  N;256.8926;-44.3502;-2.352; 0.145; -5.479; 0.118; 0.401; 0.122;17.908;19.196;16.826;18.021; 1.112;256.8926;-44.3502
5965119140718508288; UBC_551; 0.92;  N;256.8927;-44.0645;-2.318; 0.044; -5.514; 0.032; 0.448; 0.035;11.271;13.127;10.000;11.347; 1.291;256.8927;-44.0645
5965112298813157760; UBC_551; 0.98;  N;256.8931;-44.1748;-2.258; 0.144; -5.622; 0.112; 0.545; 0.105;17.665;18.907;16.581;17.781; 1.115;256.8931;-44.1748
5965110653863021824; UBC_551; 0.99;  N;256.8937;-44.2365;-2.169; 0.042; -5.430; 0.032; 0.574; 0.033;15.208;16.323;14.160;15.158; 1.036;256.8937;-44.2365
5965112401891586688; UBC_551; 0.99;  N;256.8954;-44.1585;-2.162; 0.046; -5.620; 0.036; 0.561; 0.035;15.625;16.579;14.632;15.698; 1.012;256.8954;-44.1585
5965112406209719808; UBC_551; 0.99;  N;256.8981;-44.1665;-2.123; 0.062; -5.599; 0.049; 0.591; 0.048;16.287;17.319;15.273;16.342; 1.028;256.8981;-44.1665
5965112921605827200; UBC_551; 0.99;  N;256.8981;-44.1200;-2.169; 0.030; -5.406; 0.022; 0.540; 0.021;14.328;15.721;13.182;14.470; 1.183;256.8981;-44.1200
5965107114809627648; UBC_551; 0.54;  N;256.8983;-44.3032;-1.831; 0.065; -5.380; 0.053; 0.447; 0.056;16.475;17.568;15.433;16.549; 1.061;256.8983;-44.3032
5965107114809627136; UBC_551; 0.99;  N;256.8997;-44.3059;-2.236; 0.027; -5.542; 0.021; 0.516; 0.023;14.286;15.637;13.144;14.360; 1.160;256.8997;-44.3059
5965110791301991424; UBC_551; 0.97;  N;256.9005;-44.2026;-1.951; 0.053; -5.542; 0.042; 0.582; 0.042;15.974;17.011;14.960;15.920; 1.000;256.9005;-44.2026
5965112298813159808; UBC_551; 0.94;  N;256.9012;-44.1704;-2.174; 0.175; -5.284; 0.140; 0.598; 0.136;18.236;19.563;17.145;18.309; 1.110;256.9012;-44.1704
5965107149169366272; UBC_551; 0.98;  N;256.9017;-44.3003;-1.992; 0.055; -5.492; 0.044; 0.555; 0.047;16.077;17.031;15.108;16.146; 0.987;256.9017;-44.3003
5963605834775323776; UBC_551; 0.98;  N;256.9018;-44.3243;-2.114; 0.029; -5.373; 0.023; 0.561; 0.025;14.776;15.721;13.806;14.850; 0.989;256.9018;-44.3243
5965146387992921856; UBC_551; 0.95;  N;256.9026;-43.8322;-1.982; 0.086; -5.401; 0.062; 0.577; 0.065;16.656;17.732;15.634;16.697; 1.033;256.9026;-43.8322
5965113024685053824; UBC_551; 0.98;  N;256.9029;-44.0988;-2.082; 0.077; -5.500; 0.061; 0.494; 0.057;16.440;17.345;15.449;16.532; 1.014;256.9029;-44.0988
5965112818513569024; UBC_551; 0.86;  N;256.9033;-44.1289;-1.942; 0.290; -5.346; 0.234; 0.459; 0.224;18.980;20.342;17.814;19.122; 1.202;256.9033;-44.1289
5965107797687340160; UBC_551; 0.99;  N;256.9040;-44.2218;-2.210; 0.143; -5.523; 0.116; 0.556; 0.119;17.841;19.042;16.752;17.779; 1.073;256.9040;-44.2218
5965113054726907136; UBC_551; 0.74;  N;256.9042;-44.0920;-1.859; 0.243; -5.718; 0.201; 0.506; 0.190;18.603;19.727;17.557;18.695; 1.070;256.9042;-44.0920
5963602811118149120; UBC_551; 0.98;  N;256.9042;-44.4973;-2.057; 0.076; -5.576; 0.067; 0.525; 0.067;16.893;18.017;15.857;16.965; 1.055;256.9042;-44.4973
5965112440569462912; UBC_551; 0.96;  N;256.9047;-44.1548;-1.997; 0.051; -5.570; 0.040; 0.489; 0.040;15.913;16.979;14.875;16.008; 1.062;256.9047;-44.1548
5965112848568199552; UBC_551; 0.98;  N;256.9048;-44.1279;-2.244; 0.066; -5.614; 0.047; 0.520; 0.045;15.724;16.740;14.572;15.866; 1.189;256.9048;-44.1279
5963605044501261952; UBC_551; 0.97;  N;256.9055;-44.3976;-2.258; 0.049; -5.543; 0.037; 0.509; 0.039;15.608;16.577;14.595;15.682; 1.032;256.9055;-44.3976
5965107286608324864; UBC_551; 0.92;  N;256.9062;-44.2636;-1.906; 0.110; -5.393; 0.087; 0.598; 0.087;17.280;18.362;16.246;17.320; 1.044;256.9062;-44.2636
5963568691894139776; UBC_551; 0.60;  N;256.9066;-44.8559;-2.311; 0.236; -5.648; 0.185; 0.436; 0.169;18.380;19.514;17.333;18.434; 1.061;256.9066;-44.8559
5965121580250518400; UBC_551; 0.94;  N;256.9066;-43.9164;-2.102; 0.111; -5.683; 0.077; 0.587; 0.076;16.926;18.009;15.796;16.996; 1.148;256.9066;-43.9164
5965113020373132800; UBC_551; 0.87;  N;256.9067;-44.1111;-2.066; 0.237; -5.824; 0.181; 0.530; 0.175;18.473;19.735;17.198;18.601; 1.309;256.9067;-44.1111
5965107802004739072; UBC_551; 0.97;  N;256.9067;-44.2245;-2.295; 0.080; -5.638; 0.062; 0.560; 0.067;16.582;17.674;15.551;16.513; 1.013;256.9067;-44.2245
